Date,CL1 Comdty - Last Price,CO1 Comdty - Last Price,CP1 Comdty - Last Price,SM1 Comdty - Last Price,C 1 Comdty - Last Price,GC1 Comdty - Last Price,HG1 Comdty - Last Price,HO1 Comdty - Last Price,JX1 Comdty - Last Price,LMAHDS03 Comdty - Last Price,LMCADS03 Comdty - Last Price,LMSNDS03 Comdty - Last Price,LMZSDS03 Comdty - Last Price,MO1 Comdty - Last Price,GC1 Comdty - Last Price_GC1,NG1 Comdty - Last Price,O 1 Comdty - Last Price,QS1 Comdty - Last Price,S 1 Comdty - Last Price,SI1 Comdty - Last Price,C 1 Comdty - Last Price_W 1,XB1 Comdty - Last Price
2016-02-24,32.15,34.41,21000.0,262.9,359 3/4,1238.7,209.6,105.94,31910.0,1567.0,4642.0,16000.0,1755.0,4.86,1238.7,1.778,178,302.25,867 1/2,15.297,359 3/4,101.04
2016-02-25,33.07,35.29,21250.0,260.0,355 1/2,1238.2,206.65,107.0,33010.0,1557.0,4601.0,15900.0,1730.0,5.07,1238.2,1.711,170 1/2,307.25,859,15.17,355 1/2,105.6
2016-02-26,32.78,35.1,21250.0,257.2,354 1/2,1220.4,211.8,105.12,32760.0,1560.0,4706.0,15905.0,1758.0,4.99,1220.4,1.791,171,325.25,855,14.689,354 1/2,101.66
2016-02-29,33.75,35.97,21240.0,259.3,353 1/2,1234.4,212.85,107.6,32570.0,1573.0,4695.0,15800.0,1764.0,5.0,1234.4,1.711,169 1/4,324.5,853,14.896,353 1/2,104.97
2016-03-01,34.4,36.81,22950.0,258.1,353 3/4,1230.8,214.15,109.95,33060.0,1573.0,4716.0,15995.0,1785.0,4.99,1230.8,1.742,165 1/4,323.0,850 3/4,14.733,353 3/4,130.35
2016-03-02,34.66,36.93,23050.0,261.2,354 1/2,1241.8,217.75,110.65,32890.0,1590.5,4790.0,16200.0,1815.0,4.95,1241.8,1.678,167 1/2,331.5,854 1/4,15.003,354 1/2,131.07
2016-03-03,34.57,37.07,23050.0,262.0,353 3/4,1258.2,220.45,112.02,32260.0,1577.0,4855.0,16470.0,1843.0,4.88,1258.2,1.639,174,330.5,856 1/4,15.131,353 3/4,129.88
2016-03-04,35.92,38.72,23350.0,267.7,354 1/2,1270.7,227.1,116.13,32600.0,1587.0,5027.5,17025.0,1857.0,4.92,1270.7,1.666,170 1/4,336.75,870 1/2,15.681,354 1/2,133.21
2016-03-07,37.9,40.84,24650.0,268.5,355,1264.0,228.05,122.25,33480.0,1599.5,5000.0,17350.0,1810.5,5.09,1264.0,1.69,176 1/4,355.0,873 1/2,15.623,355,139.27
2016-03-08,36.5,39.65,25000.0,270.8,358 3/4,1262.9,221.85,120.0,33830.0,1568.0,4868.0,16575.0,1760.0,5.01,1262.9,1.712,177,359.75,877 1/2,15.384,358 3/4,138.78
2016-03-09,38.29,41.07,24430.0,269.6,359,1257.4,223.0,123.27,32840.0,1582.0,4935.0,16800.0,1797.0,5.07,1257.4,1.752,176,362.75,880,15.355,359,147.05
2016-03-10,37.84,40.05,25150.0,270.2,362 1/2,1272.8,221.75,121.61,33590.0,1560.0,4890.0,16625.0,1766.0,4.9,1272.8,1.788,177 3/4,362.75,881 3/4,15.546,362 1/2,143.9
2016-03-11,38.5,40.39,25090.0,272.0,366,1259.4,223.85,121.8,33380.0,1561.5,4970.0,16700.0,1802.5,4.98,1259.4,1.822,181,367.0,888,15.607,366,144.43
2016-03-14,37.18,39.53,24960.0,268.1,366 3/4,1245.1,223.7,119.65,33390.0,1542.5,4946.0,16900.0,1784.0,4.85,1245.1,1.819,185 1/2,355.75,888,15.518,366 3/4,142.26
2016-03-15,36.34,38.74,24410.0,268.2,368 1/2,1231.0,223.1,117.77,33300.0,1520.0,4949.0,16855.0,1742.0,4.85,1231.0,1.851,196,350.0,892,15.255,368 1/2,140.82
2016-03-16,38.46,40.33,24450.0,267.7,368 1/4,1229.8,223.15,123.12,33950.0,1509.0,4935.0,16705.0,1749.0,4.95,1229.8,1.868,195 1/2,365.25,894 1/2,15.214,368 1/4,141.83
2016-03-17,40.2,41.54,24900.0,267.0,368 1/2,1265.0,228.9,125.45,34710.0,1529.0,5069.5,17000.0,1836.0,4.99,1265.0,1.936,191 1/4,375.25,897 3/4,16.022,368 1/2,143.83
2016-03-18,39.44,41.2,25150.0,266.6,367,1254.3,227.95,123.91,35240.0,1521.0,5042.0,16900.0,1843.0,4.93,1254.3,1.907,188,375.0,897 1/2,15.806,367,142.73
2016-03-21,39.91,41.54,,268.8,369 1/2,1244.2,228.95,123.74,,1512.0,5064.0,16900.0,1875.0,4.86,1244.2,1.828,190 3/4,370.25,902,15.841,369 1/2,145.89
2016-03-22,41.45,41.79,25230.0,271.0,370,1248.6,228.45,125.21,35690.0,1500.5,5065.0,17105.0,1872.0,4.81,1248.6,1.863,190 1/4,374.0,910 1/4,15.877,370,149.71
2016-03-23,39.79,40.47,25380.0,270.9,368 1/2,1224.0,223.05,120.4,35330.0,1479.5,4949.5,17340.0,1836.0,4.79,1224.0,1.794,187 1/2,363.0,905 1/4,15.263,368 1/2,145.41
2016-03-24,39.46,40.44,24980.0,275.3,370,1221.6,222.45,119.79,35220.0,1475.5,4945.0,17300.0,1794.0,4.84,1221.6,1.806,187,360.75,910 1/2,15.191,370,146.59
2016-03-25,,,24770.0,,,,,,34740.0,,,,,,,,,,,,,
2016-03-28,39.39,40.27,25100.0,272.1,370 1/2,1220.1,224.15,118.01,36490.0,,,,,4.84,1220.1,1.848,190,352.0,909,15.194,370 1/2,146.8
2016-03-29,38.28,39.14,25020.0,273.2,373,1235.8,220.85,115.55,35890.0,1489.0,4890.5,16800.0,1781.0,4.77,1235.8,1.903,189 3/4,341.5,916,15.237,373,145.38
2016-03-30,38.32,39.26,24980.0,271.9,367,1226.9,219.0,115.97,35110.0,1496.0,4873.0,16875.0,1797.0,4.95,1226.9,1.996,185 1/4,351.25,909,15.211,367,143.64
2016-03-31,38.34,39.6,24990.0,270.3,351 1/2,1234.2,218.3,118.48,34360.0,1520.0,4847.0,16700.0,1817.0,5.2,1234.2,1.959,185 1/2,355.0,910 3/4,15.464,351 1/2,142.65
2016-04-01,36.79,38.67,25600.0,272.3,354,1222.2,216.3,113.17,34900.0,1536.0,4835.0,16700.0,1872.0,5.16,1222.2,1.956,185,335.75,918 1/4,15.046,354,140.16
2016-04-04,35.7,37.69,24370.0,268.2,354 1/2,1218.0,214.05,108.89,33890.0,1536.0,4760.5,16625.0,1854.0,5.32,1218.0,1.998,187,328.75,913 1/2,14.944,354 1/2,137.7
2016-04-05,35.89,37.87,23950.0,268.7,356 3/4,1228.4,213.8,107.46,33070.0,1522.0,4775.0,16325.0,1812.0,5.23,1228.4,1.954,184 1/4,314.5,904 3/4,15.116,356 3/4,137.78
2016-04-06,37.75,39.84,24430.0,267.9,358,1222.5,214.35,114.03,33390.0,1515.0,4786.0,16500.0,1808.0,5.3,1222.5,1.911,183 1/2,329.0,908,15.054,358,139.47
2016-04-07,37.26,39.43,24930.0,266.8,361 1/2,1236.2,207.65,112.57,33770.0,1503.5,4650.5,16650.0,1754.0,5.27,1236.2,2.018,186 1/4,323.5,904 1/2,15.158,361 1/2,138.12
2016-04-08,39.72,41.94,24770.0,273.7,362 1/4,1242.5,208.7,120.04,33410.0,1520.0,4650.0,16850.0,1757.5,5.41,1242.5,1.99,187,354.75,916 3/4,15.384,362 1/4,146.37
2016-04-11,40.36,42.83,25540.0,280.1,356 3/4,1256.7,209.05,121.47,33990.0,1508.5,4663.5,16725.0,1760.0,5.57,1256.7,1.912,184 3/4,360.0,928 1/4,15.976,356 3/4,150.77
2016-04-12,42.17,44.69,25890.0,285.1,362 3/4,1259.4,214.7,127.59,34700.0,1533.0,4766.5,16775.0,1833.0,5.58,1259.4,2.004,187 1/2,360.0,936 1/4,16.222,362 3/4,153.43
2016-04-13,41.76,44.18,26660.0,292.7,373 1/2,1246.8,216.8,126.56,35400.0,1559.0,4830.0,17050.0,1887.0,5.53,1246.8,2.036,192,377.0,955 3/4,16.325,373 1/2,152.95
2016-04-14,41.5,43.84,26400.0,290.1,374,1225.0,217.1,125.43,35070.0,1559.5,4831.0,17150.0,1866.0,5.6,1225.0,1.97,193,376.75,948,16.173,374,150.56
2016-04-15,40.36,43.1,26560.0,295.9,378 1/2,1233.1,215.3,123.22,35400.0,1555.5,4807.5,17150.0,1872.0,5.47,1233.1,1.902,189 1/2,364.5,956,16.313,378 1/2,146.12
2016-04-18,39.78,42.91,25410.0,293.0,381,1233.6,216.45,123.59,33000.0,1570.0,4827.0,17065.0,1894.0,5.46,1233.6,1.94,190 3/4,370.25,954 1/4,16.253,381,143.65
2016-04-19,41.08,44.03,26230.0,305.1,384 1/2,1253.0,222.35,126.32,34950.0,1587.0,4936.0,17150.0,1937.0,5.56,1253.0,2.088,195 3/4,378.5,985 1/2,16.972,384 1/2,147.99
2016-04-20,42.63,45.8,26120.0,318.9,394 3/4,1253.2,223.8,133.22,34930.0,1622.0,4981.0,17200.0,1940.0,5.54,1253.2,2.069,207,386.75,1009 3/4,17.135,394 3/4,150.68
2016-04-21,43.18,44.53,26900.0,325.2,384 1/2,1249.0,225.1,129.98,37020.0,1635.0,4997.0,17150.0,1916.0,5.74,1249.0,2.068,201 1/4,393.25,1018 3/4,17.09,384 1/2,151.59
2016-04-22,43.73,45.11,26750.0,311.7,371 3/4,1228.7,226.45,130.89,36080.0,1652.5,5031.0,17450.0,1909.0,5.96,1228.7,2.14,197 1/2,395.75,987,16.9,371 3/4,153.09
2016-04-25,42.64,44.48,26760.0,316.4,377,1238.9,225.25,129.03,37050.0,1655.0,4998.0,17450.0,1880.0,5.89,1238.9,2.063,197,393.0,999 3/4,17.009,377,151.31
2016-04-26,44.04,45.74,26700.0,323.3,382 1/4,1242.2,224.2,133.25,37250.0,1648.0,4962.0,17425.0,1896.0,6.61,1242.2,2.032,195 3/4,397.0,1017 3/4,17.11,382 1/4,156.6
2016-04-27,45.33,47.18,26850.0,325.2,380 3/4,1249.2,221.65,137.95,38160.0,1642.0,4903.0,17075.0,1886.0,6.83,1249.2,1.995,196,402.5,1019,17.289,380 3/4,158.08
2016-04-28,46.03,48.14,26840.0,330.6,387,1266.4,222.45,140.46,37860.0,1665.0,4942.0,17090.0,1912.0,6.33,1266.4,2.078,194 1/4,415.25,1018,17.553,387,159.8
2016-04-29,45.92,48.13,,332.1,390 1/4,1290.5,227.9,137.79,,1679.0,5050.0,17220.0,1938.5,6.17,1290.5,2.178,193 1/2,413.0,1021,17.789,390 1/4,158.48
2016-05-02,44.78,45.83,28900.0,345.3,390 1/4,1295.8,226.15,135.55,37600.0,,,,,6.1,1295.8,2.042,192 1/4,410.25,1035 1/2,17.656,390 1/4,156.28
2016-05-03,43.65,44.97,,339.5,378 1/4,1291.8,221.45,133.34,,1633.0,4920.0,17270.0,1898.0,5.98,1291.8,2.086,186 3/4,394.0,1021 1/2,17.474,378 1/4,151.0
2016-05-04,43.78,44.62,,343.0,373 1/4,1274.4,218.3,132.82,,1633.5,4867.0,17400.0,1888.0,6.12,1274.4,2.141,183,394.25,1024 1/2,17.277,373 1/4,148.66
2016-05-05,44.32,45.01,,335.0,371 3/4,1272.3,215.1,132.87,,1608.5,4785.0,17350.0,1861.0,6.19,1272.3,2.076,180 3/4,398.75,1003 1/2,17.302,371 3/4,149.14
2016-05-06,44.66,45.37,28010.0,341.2,376,1294.0,215.1,133.73,36720.0,1598.0,4810.0,17420.0,1888.0,5.85,1294.0,2.101,181 1/4,400.0,1026 1/4,17.507,376,149.62
2016-05-09,43.44,43.63,28920.0,340.2,367 3/4,1266.6,210.4,128.63,37780.0,1561.0,4686.0,17205.0,1835.0,5.69,1266.6,2.098,177 1/4,380.75,1018 3/4,17.07,367 3/4,144.27
2016-05-10,44.66,45.52,28010.0,360.4,378 1/2,1264.8,209.0,133.75,36950.0,1554.0,4680.0,17160.0,1848.0,5.89,1264.8,2.158,181 1/4,393.25,1076,17.075,378 1/2,148.57
2016-05-11,46.23,47.6,28750.0,364.4,374,1275.5,210.1,139.67,37850.0,1564.0,4708.0,17225.0,1903.0,6.01,1275.5,2.173,176 3/4,413.0,1069 3/4,17.302,374,158.15
2016-05-12,46.7,48.08,29820.0,366.8,385 1/4,1271.2,207.3,139.4,38790.0,1545.0,4613.0,16675.0,1870.0,5.8,1271.2,2.155,180,413.0,1064 1/2,17.087,385 1/4,158.33
2016-05-13,46.21,47.83,29730.0,361.0,382,1272.7,207.5,140.31,38210.0,1535.5,4627.5,16655.0,1889.0,5.84,1272.7,2.096,179,418.75,1055,17.115,382,158.82
2016-05-16,47.72,48.97,30030.0,361.2,394,1274.2,209.1,144.01,38470.0,1548.0,4645.0,16905.0,1900.0,6.1,1274.2,2.029,197,430.25,1064 1/2,17.142,394,160.63
2016-05-17,48.31,49.28,30460.0,369.1,397,1276.9,209.2,146.74,38920.0,1545.0,4657.0,16960.0,1903.5,6.04,1276.9,2.048,196 1/2,437.0,1080 1/4,17.235,397,163.41
2016-05-18,48.19,48.93,30440.0,372.7,399 1/2,1274.4,208.15,148.31,38030.0,1551.5,4612.5,16775.0,1888.0,6.05,1274.4,2.001,193 1/2,443.75,1075 1/4,17.12,399 1/2,164.89
2016-05-19,48.16,48.81,30220.0,378.1,390,1254.8,206.3,147.88,37550.0,1545.0,4580.0,16510.0,1860.0,5.98,1254.8,2.039,188 1/4,429.5,1071 1/2,16.479,390,163.39
2016-05-20,47.75,48.72,30520.0,392.7,394 1/2,1252.9,205.85,149.0,38490.0,1547.0,4578.0,16450.0,1866.0,5.95,1252.9,2.062,189 1/2,440.75,1074 1/4,16.519,394 1/2,163.56
2016-05-23,48.08,48.35,30260.0,387.7,397 3/4,1251.5,205.75,147.75,38700.0,1554.0,4562.0,16075.0,1841.0,5.72,1251.5,2.055,189 1/2,438.75,1058 1/2,16.41,397 3/4,164.56
2016-05-24,48.62,48.61,30160.0,388.9,397 1/2,1229.2,206.95,148.87,38720.0,1556.0,4601.0,15675.0,1829.0,5.78,1229.2,1.98,188 3/4,447.25,1054 3/4,16.238,397 1/2,165.44
2016-05-25,49.56,49.74,30410.0,407.2,404 3/4,1223.8,210.5,151.27,39610.0,1544.0,4654.0,15645.0,1833.5,5.85,1223.8,1.992,190,447.5,1085 1/2,16.255,404 3/4,164.16
2016-05-26,49.48,49.59,30450.0,409.6,408 1/4,1220.4,210.65,150.13,41210.0,1555.5,4661.0,15850.0,1876.0,6.01,1220.4,1.963,191 1/4,448.25,1079 3/4,16.338,408 1/4,161.95
2016-05-27,49.33,49.32,30350.0,402.6,412 3/4,1213.8,211.4,149.4,41130.0,1556.0,4695.0,16200.0,1899.0,6.02,1213.8,2.169,193,448.5,1086 1/2,16.269,412 3/4,163.19
2016-05-30,,49.76,30380.0,,,,,,41680.0,,,,,6.1,,,,452.25,,,,
2016-05-31,49.1,49.69,30390.0,396.6,404 3/4,1214.8,209.55,149.75,41790.0,1556.0,4671.0,16300.0,1923.0,6.08,1214.8,2.288,189,453.5,1078 1/2,15.994,404 3/4,161.49
2016-06-01,49.01,49.72,31650.0,399.1,413 3/4,1211.9,207.3,149.89,41270.0,1569.0,4617.0,16200.0,1971.0,5.95,1211.9,2.381,190 1/4,443.75,1099 3/4,15.927,413 3/4,161.53
2016-06-02,49.17,50.04,31690.0,418.3,415 1/4,1209.8,207.0,150.88,41550.0,1540.0,4597.0,16275.0,1982.0,6.01,1209.8,2.405,190 3/4,449.75,1144 1/4,16.025,415 1/4,163.46
2016-06-03,48.62,49.64,31910.0,414.3,418 1/4,1240.1,211.3,148.81,41840.0,1544.0,4688.0,16590.0,1992.0,5.93,1240.1,2.398,188,443.0,1132,16.365,418 1/4,160.75
2016-06-06,49.69,50.55,31090.0,411.7,427 1/4,1244.6,211.75,150.31,41130.0,1552.5,4688.0,16945.0,2027.0,6.19,1244.6,2.466,193 3/4,445.0,1138 1/4,16.447,427 1/4,158.87
2016-06-07,50.36,51.44,31720.0,407.8,427 3/4,1244.4,205.1,154.15,41760.0,1564.0,4567.0,16920.0,2002.0,6.1,1244.4,2.474,196 1/2,456.25,1141 1/4,16.394,427 3/4,158.71
2016-06-08,51.23,52.51,32050.0,417.1,431 1/4,1259.8,206.15,157.05,41940.0,1604.0,4578.0,17090.0,2063.0,6.09,1259.8,2.468,205 3/4,464.5,1177 3/4,16.985,431 1/4,161.98
2016-06-09,50.56,51.95,32600.0,413.5,426 1/2,1270.2,203.9,155.12,42590.0,1577.0,4515.0,17025.0,2069.5,6.1,1270.2,2.617,205 1/4,459.5,1176,17.268,426 1/2,161.86
2016-06-10,49.07,50.54,32170.0,414.0,423,1273.4,203.05,151.6,41900.0,1573.0,4510.0,17100.0,2086.0,5.94,1273.4,2.556,201 3/4,459.5,1178 1/4,17.33,423,155.96
2016-06-13,48.88,50.35,31310.0,408.4,430,1284.4,205.35,151.45,40750.0,1600.0,4557.0,17150.0,2077.0,5.84,1284.4,2.585,205 1/4,452.25,1169,17.443,430,153.62
2016-06-14,48.49,49.83,31340.0,408.6,436 1/2,1285.6,204.05,150.2,40660.0,1610.0,4510.5,16975.0,2019.0,5.84,1285.6,2.604,206 1/2,443.5,1169 1/2,17.424,436 1/2,152.13
2016-06-15,48.01,48.97,31140.0,407.2,429,1285.8,209.1,147.78,40050.0,1626.0,4639.5,16975.0,2037.0,5.89,1285.8,2.595,204 1/2,441.0,1156,17.503,429,150.14
2016-06-16,46.21,47.19,30600.0,397.7,425 1/4,1296.1,204.8,142.29,39150.0,1604.0,4535.0,17005.0,1989.0,5.7,1296.1,2.58,204 1/2,423.5,1134 1/2,17.607,425 1/4,146.53
2016-06-17,47.98,49.17,30380.0,407.4,437 3/4,1292.5,205.1,148.17,38930.0,1615.0,4552.0,17025.0,1979.5,5.66,1292.5,2.623,208 1/4,433.0,1159 1/2,17.411,437 3/4,150.53
2016-06-20,49.37,50.65,30900.0,402.7,421 1/4,1290.0,209.3,152.74,40100.0,1633.0,4644.0,16975.0,2010.0,5.84,1290.0,2.747,208 1/4,450.5,1143 1/2,17.514,421 1/4,158.27
2016-06-21,48.85,50.62,30970.0,393.3,396 1/4,1270.5,211.6,151.67,39950.0,1635.5,4670.0,17150.0,2026.0,5.54,1270.5,2.768,206 1/2,446.0,1133 1/4,17.319,396 1/4,159.29
2016-06-22,49.13,49.88,31110.0,391.0,393,1268.0,213.55,150.48,40420.0,1634.0,4701.0,17150.0,2046.0,5.67,1268.0,2.677,206 1/2,447.0,1137 1/2,17.312,393,158.82
2016-06-23,50.11,50.91,30970.0,383.2,387 1/4,1261.2,216.25,152.06,40440.0,1642.0,4780.0,17250.0,2039.0,5.63,1261.2,2.698,207 1/4,449.25,1124 1/2,17.353,387 1/4,160.35
2016-06-24,47.64,48.41,30600.0,375.6,384 1/2,1320.0,211.05,145.53,39670.0,1617.5,4698.0,17150.0,2018.0,4.95,1320.0,2.662,209,435.0,1103,17.789,384 1/2,152.5
2016-06-27,46.33,47.16,30670.0,384.0,385 1/4,1322.5,212.2,142.92,38950.0,1596.0,4710.0,16850.0,1995.0,4.76,1322.5,2.716,204,420.75,1133,17.744,385 1/4,147.67
2016-06-28,47.85,48.58,30590.0,392.4,385 1/4,1315.3,217.05,147.11,38680.0,1624.0,4818.0,16900.0,2075.0,4.69,1315.3,2.917,206,428.5,1150 1/2,17.843,385 1/4,151.0
2016-06-29,49.88,50.61,30670.0,397.1,372 3/4,1326.9,218.35,153.35,39380.0,1635.5,4838.0,17090.0,2088.0,4.52,1326.9,2.863,203 3/4,450.0,1144 1/2,18.362,372 3/4,152.48
2016-06-30,48.33,49.68,30740.0,405.3,358 3/4,1320.6,219.45,148.47,40270.0,1649.0,4845.0,17050.0,2104.5,4.47,1320.6,2.924,205 1/4,442.5,1175,18.582,358 3/4,150.14
2016-07-01,48.99,50.35,29410.0,404.8,353,1339.0,221.5,151.15,39750.0,1664.5,4911.0,17470.0,2155.0,4.62,1339.0,2.987,205 1/2,434.5,1168 3/4,19.544,353,151.35
2016-07-04,,50.1,29920.0,,,,,,40300.0,1649.5,4893.0,18025.0,2118.0,4.97,,,,435.5,,,,
2016-07-05,46.6,47.96,29050.0,385.4,344,1358.7,218.15,144.56,39420.0,1655.0,4817.0,17700.0,2111.0,4.71,1358.7,2.764,216,418.25,1117,19.866,344,142.87
2016-07-06,47.43,48.8,28040.0,386.0,335 3/4,1367.1,215.15,147.11,38210.0,1653.0,4750.0,17900.0,2106.0,4.59,1367.1,2.786,218,417.25,1106 1/4,20.16,335 3/4,143.29
2016-07-07,45.14,46.4,28480.0,370.0,335 1/2,1362.1,212.25,141.06,38630.0,1638.0,4687.0,17745.0,2098.0,4.58,1362.1,2.777,227 1/2,418.0,1054 1/4,19.798,335 1/2,136.31
2016-07-08,45.41,46.76,27430.0,378.7,349 3/4,1358.4,211.85,141.23,37210.0,1663.0,4710.5,17840.0,2142.0,4.55,1358.4,2.801,228 1/4,407.25,1089 3/4,20.058,349 3/4,137.08
2016-07-11,44.76,46.25,27570.0,373.7,343 3/4,1356.6,214.7,141.63,37390.0,1652.0,4749.0,17875.0,2140.0,4.43,1356.6,2.702,236 1/2,408.0,1082 3/4,20.264,343 3/4,138.35
2016-07-12,46.8,48.47,27900.0,378.3,349 3/4,1335.3,221.1,146.32,37790.0,1676.0,4869.0,17990.0,2193.5,4.63,1335.3,2.734,236 1/2,408.0,1107 1/4,20.13,349 3/4,143.01
2016-07-13,44.75,46.26,28670.0,388.5,365 3/4,1343.6,223.8,138.09,38500.0,1673.0,4938.0,17970.0,2179.0,4.79,1343.6,2.737,237 3/4,403.75,1128,20.37,365 3/4,137.84
2016-07-14,45.68,47.37,28370.0,381.3,362 1/4,1332.2,224.1,140.64,37990.0,1683.0,4941.0,18095.0,2189.0,4.78,1332.2,2.727,217,412.0,1111 1/2,20.281,362 1/4,141.4
2016-07-15,45.95,47.61,28460.0,369.4,352 1/4,1327.4,223.05,139.74,37350.0,1669.0,4918.0,18140.0,2204.0,4.93,1327.4,2.756,204 1/4,413.0,1072 1/2,20.125,352 1/4,142.2
2016-07-18,45.24,46.96,,373.0,357,1329.3,223.4,137.78,,1659.0,4939.0,17925.0,2218.0,4.85,1329.3,2.722,207,401.75,1078 1/4,20.044,357,138.72
2016-07-19,44.65,46.66,28400.0,359.7,341 3/4,1332.3,226.15,138.41,36990.0,1647.0,4984.0,17700.0,2243.0,4.67,1332.3,2.728,204 1/4,409.25,1044,19.975,341 3/4,137.57
2016-07-20,44.94,47.17,28360.0,352.4,337 1/2,1319.3,225.2,140.54,37000.0,1625.0,4966.0,17815.0,2246.0,4.69,1319.3,2.658,205 3/4,413.0,1027,19.582,337 1/2,136.37
2016-07-21,44.75,46.2,28530.0,352.5,334 1/4,1331.0,225.6,137.07,37800.0,1601.0,4976.0,17850.0,2254.0,4.65,1331.0,2.692,207 3/4,408.0,1032 1/2,19.784,334 1/4,135.5
2016-07-22,44.19,45.69,28080.0,346.7,335,1323.4,223.4,135.7,37060.0,1611.0,4920.0,17750.0,2245.0,4.56,1323.4,2.777,207 1/2,395.25,1006 1/2,19.657,335,136.15
2016-07-25,43.13,44.72,28060.0,338.9,334 3/4,1319.5,221.6,132.28,37710.0,1605.0,4899.0,17775.0,2249.0,4.59,1319.5,2.747,204 1/4,388.25,983 3/4,19.615,334 3/4,133.36
2016-07-26,42.92,44.87,27910.0,341.4,332 1/2,1320.8,222.5,132.6,37670.0,1592.0,4930.0,17675.0,2229.5,4.51,1320.8,2.712,200 1/4,386.25,993 1/2,19.655,332 1/2,134.52
2016-07-27,41.92,43.47,27950.0,344.8,335 3/4,1326.7,218.5,129.5,38030.0,1592.0,4850.0,17700.0,2175.0,4.53,1326.7,2.672,197,382.25,1010 1/2,19.965,335 3/4,132.14
2016-07-28,41.14,42.7,27820.0,341.5,331 1/4,1332.3,220.9,127.04,37220.0,1609.0,4896.5,17775.0,2205.0,4.48,1332.3,2.873,198 1/4,373.75,1003 1/2,20.192,331 1/4,130.62
2016-07-29,41.6,42.46,27810.0,350.0,334 1/2,1349.0,222.15,127.6,36610.0,1644.0,4925.0,17850.0,2243.0,4.42,1349.0,2.876,200 1/2,371.25,1032 1/2,20.347,334 1/2,132.1
2016-08-01,40.06,42.14,26310.0,334.0,325 3/4,1351.4,219.95,125.79,37120.0,1635.0,4882.0,17875.0,2267.0,4.37,1351.4,2.771,199 3/4,357.25,996,20.5,325 3/4,130.36
2016-08-02,39.51,41.8,25240.0,328.4,324 1/4,1364.4,220.9,125.9,35880.0,1625.0,4892.0,17990.0,2275.0,4.41,1364.4,2.733,195 1/2,357.25,985 1/4,20.701,324 1/4,131.16
2016-08-03,40.83,43.1,24660.0,330.5,325,1356.1,219.85,128.75,35000.0,1642.0,4875.0,17925.0,2273.0,4.63,1356.1,2.839,196 1/4,363.5,990 1/2,20.471,325,134.99
2016-08-04,41.93,44.29,25720.0,329.7,320 3/4,1358.8,217.4,132.59,35710.0,1622.5,4831.0,17995.0,2255.0,4.69,1358.8,2.834,185,366.75,990 1/2,20.443,320 3/4,136.8
2016-08-05,41.8,44.27,25870.0,335.8,324 1/4,1336.4,215.4,131.7,35550.0,1645.0,4789.0,18350.0,2266.0,4.72,1336.4,2.772,178 3/4,372.5,1003 3/4,19.817,324 1/4,137.63
2016-08-08,43.02,45.39,26300.0,337.9,325 1/4,1333.4,216.5,134.36,35850.0,1643.0,4810.0,18300.0,2278.0,4.94,1333.4,2.748,176 1/2,384.0,1018 3/4,19.805,325 1/4,136.2
2016-08-09,42.77,44.98,26700.0,339.2,322 1/4,1339.0,215.0,133.07,36300.0,1642.0,4779.0,18415.0,2274.0,4.87,1339.0,2.615,175 1/4,386.75,1022,19.85,322 1/4,134.62
2016-08-10,41.71,44.05,26280.0,336.2,322 1/2,1344.3,217.1,131.84,35740.0,1647.0,4821.0,18550.0,2286.0,4.76,1344.3,2.561,172,380.25,1017,20.17,322 1/2,130.14
2016-08-11,43.49,46.04,,333.9,321,1342.5,219.1,138.49,,1653.0,4848.0,18340.0,2276.0,4.87,1342.5,2.551,169,380.25,1022 1/4,20.02,321,136.17
2016-08-12,44.49,46.97,27070.0,332.9,322 1/4,1335.8,214.0,140.86,36800.0,1655.0,4761.0,18195.0,2238.5,4.89,1335.8,2.586,167,409.5,1003 1/4,19.703,322 1/4,137.09
2016-08-15,45.74,48.35,27200.0,339.6,326 1/2,1340.3,215.15,144.99,36830.0,1676.0,4767.0,18240.0,2266.0,4.8,1340.3,2.59,172,422.5,1023 3/4,19.847,326 1/2,140.07
2016-08-16,46.58,49.23,27300.0,336.7,327 1/2,1350.5,217.2,146.13,37490.0,1693.0,4811.0,18400.0,2257.0,4.69,1350.5,2.617,172 1/2,428.75,1019 1/2,19.874,327 1/2,142.26
2016-08-17,46.79,49.85,27880.0,336.7,330 1/4,1342.7,215.2,148.92,38140.0,1694.0,4774.0,18350.0,2273.0,4.48,1342.7,2.619,170 1/2,430.0,1030 1/2,19.648,330 1/4,145.05
2016-08-18,48.22,50.89,27970.0,334.4,332,1351.2,216.75,152.6,38310.0,1683.0,4809.0,18390.0,2295.5,4.68,1351.2,2.674,170,442.25,1032 1/4,19.74,332,148.97
2016-08-19,48.52,50.88,28350.0,330.0,334 1/4,1340.4,216.7,151.96,39140.0,1667.0,4798.0,18540.0,2286.0,4.76,1340.4,2.584,169 3/4,441.5,1027,19.317,334 1/4,151.29
2016-08-22,47.05,49.16,27980.0,334.2,333 1/4,1337.7,214.0,148.64,38620.0,1667.0,4748.5,18540.0,2280.0,4.89,1337.7,2.679,172 1/4,435.75,1035 1/4,18.859,333 1/4,148.42
